index,weight
countratio_ip,2
nunique_ip-device-os_ip,2
timemedian_ip-app-os-channel,2
timeDD_ip-app-device-os-channel,2
timemedian_ip-os-channel,2
totalCountByDay_app-device-channel,2
timedelta_ip-app,2
timedelta_device-os,2
timeDD_ip-app-os,2
nunique_ip-device-os-channel_ip-os,2
timevar_ip-device-os,2
nunique_ip-app-device-os-channel_app-channel,2
timeDD_rev_app-device-os,2
timediff-meadian_ip-app-device-os,2
timedelta2_rev_ip-os,2
timevar_app-channel,1
timedelta_ip-os,1
timeDD_ip-app,1
hourvar_ip-channel,1
timemean_app,1
hourvar_ip-app-os,1
nunique_app-device-channel_channel,1
timeDD_ip-device,1
totalRatioByDay_ip-app-os,1
timediff-meadian_ip-app-device-channel,1
sameClickTimeCount_ip-app-device,1
timedelta2_ip-app-os-channel,1
timedelta_app-os,1
timeskew_ip-app-device-os-channel,1
hourvar_app-device,1
totalRatioByDay_app-device-os,1
totalCountByDay_ip-app-os-channel,1
count_device-os,1
timediff-meadian_ip-app-device,1
timedelta_rev_ip-os-channel,1
timediff-meadian_app-device-channel,1
timedelta_rev_channel,1
totalCountByDay_ip-device-os-channel,1
totalcount_device-os-channel,1
timemax_ip-device-os-channel,1
sameClickTimeCount_device-os-channel,1
timeDD_rev_app-os,1
timemax_ip-app,1
sameClickTimeCount_app-device-os-channel,1
totalCountByDay_ip-app-device-channel,1
timemean_ip-device,1
timemax_ip-app-device-channel,1
timemean_app-device-channel,1
timemedian_ip-device,1
nunique_ip-device-os-channel_device-os-channel,1
timemedian_channel,1
totalRatioByDay_app-channel,1
timemin_ip-app-os,1
hourvar_ip-app,1
hourvar_device-os-channel,1
nunique_ip-app-device-os-channel_ip-device-channel,1
nunique_ip-app-device-os_device-os,1
dayvar_app-channel,1
dayvar_ip-app-channel,1
timedelta2_rev_app-device,1
dayvar_device-os-channel,1
timediff-minmax_ip-app-os,1
nunique_ip-device-os-channel_ip,1
timemin_ip-os-channel,1
timeDD_ip,1
timediff-meadian_device-os-channel,1
totalcount_ip-channel,1
timemin_ip-device-channel,1
countratio_ip-app-os,1
timeskew_app,1
nunique_app-device-os-channel_device-os,1
nunique_app-os_os,1
timevar_app-device-channel,1
timedelta_ip-os-channel,1
timemax_ip-device-channel,1
timeskew_ip-app-channel,1
timeDD_ip-device-os,1
