index,weight
totalCountByDay_ip-app-device-os,4
count_app-os-channel,4
timemedian_ip-app-device-channel,4
sameClickTimeCount_app-device-os,3
nunique_app-os-channel_app,3
timeDD_ip-device,3
timedelta_rev_app-os,3
nunique_ip-app-device-os-channel_app-os,3
timediff-meadian_device-os-channel,3
timemean_ip-app-os-channel,3
timeskew_ip-device-os-channel,3
timeskew_ip-app,3
dayvar_ip-app,3
timedelta_ip-device-os,3
nunique_app-device-os-channel_device-os-channel,3
timedelta_os-channel,3
sameClickTimeCount_app-device-os-channel,3
hourvar_device-os-channel,3
timedelta_rev_device-os-channel,3
count_ip-app-channel,3
nunique_ip-app-os-channel_ip-app-os,3
timevar_ip-device,3
totalCountByDay_device-os-channel,3
hourvar_ip-app-device,3
totalCountByDay_ip-app-os,3
nunique_ip-app-device-os_ip-app-os,3
count_ip-app-device-os-channel,3
totalCountByDay_app-os-channel,3
timeskew_ip-app-channel,3
countratio_device-os,3
countratio_ip-app-device-channel,3
timemedian_ip-os,3
timemedian_ip-channel,3
timedelta2_ip-app,3
timediff-meadian_os,3
timedelta_rev_ip-device-channel,3
timemax_app-device-os-channel,3
timeDD_ip-channel,3
totalRatioByDay_ip-app-device-os,3
sameClickTimeCount_ip-os,3
timemedian_ip-app-os,3
nunique_ip-app-device_ip,3
timemean_ip-channel,3
nunique_ip-app-device-os-channel_ip-app-os-channel,3
countratio_ip-app-device-os-channel,3
totalCountByDay_ip-app-device-channel,3
nunique_app-device-channel_app,3
timemin_ip-app,3
timemax_ip-channel,3
countratio_device-channel,3
nunique_ip-os-channel_ip,3
nunique_device-os-channel_os,3
timevar_app-channel,3
nunique_app-os-channel_app-channel,3
timedelta_rev_ip,3
timediff-meadian_device-os,3
timemax_ip-os,3
sameClickTimeCount_ip-app-os-channel,2
sameClickTimeCount_ip-device-channel,2
timevar_device-channel,2
sameClickTimeCount_ip-channel,2
dayvar_os,2
sameClickTimeCount_ip-app-device-os-channel,2
timeskew_device-os,2
timedelta2_app,2
timedelta_app-os-channel,2
timemin_app-device-os-channel,2
totalRatioByDay_ip-device-channel,2
nunique_ip-app-device-os_app-os,2
countratio_ip-os-channel,2
nunique_ip-os-channel_ip-os,2
nunique_device-os-channel_os-channel,2
nunique_ip-device-os-channel_ip,2
timediff-meadian_os-channel,2
nunique_ip-app-device-os_device-os,2
timeDD_app-channel,2
timedelta2_rev_device-os-channel,2
totalRatioByDay_device-channel,2
totalCountByDay_ip-app-channel,2
timemean_os,2
nunique_ip-app-device-os-channel_ip-device-channel,2
sameClickTimeCount_ip-app-channel,2
timemedian_os,2
nunique_ip-app-channel_ip,2
totalRatioByDay_channel,2
timedelta2_rev_ip-os-channel,2
timedelta2_rev_app-device-os,2
timevar_ip-device-os,2
nunique_ip-app-os_ip-os,2
timedelta_rev_ip-app-channel,2
timediff-meadian_ip-app,2
timedelta_ip-app-device-os-channel,2
timedelta2_ip-app-device,2
nunique_ip-app-device-channel_ip-app-channel,2
timedelta2_rev_app-device,2
timediff-minmax_ip-app-device-channel,2
count_ip-device-os-channel,2
count_ip-os-channel,2
totalcount_ip-device-os-channel,2
timemedian_ip-app-device-os-channel,2
totalRatioByDay_ip-channel,2
nunique_ip-app-os-channel_ip-os,2
totalRatioByDay_ip-app-device-os-channel,2
countratio_os-channel,2
timedelta2_rev_ip-channel,2
dayvar_device,2
timemean_app,2
totalRatioByDay_ip-device,2
sameClickTimeCount_ip-app-device-os,2
timemean_ip-app-device-os-channel,2
nunique_ip-app-device-os-channel_ip-device,2
nunique_ip-app-os-channel_ip,1
countratio_ip-device-channel,1
totalcount_app-device-os-channel,1
totalcount_ip,1
timedelta_rev_ip-channel,1
timeDD_rev_device-os,1
totalcount_device-os,1
timevar_app-device-os-channel,1
nunique_app-device-os-channel_app-os-channel,1
nunique_app-device-os_os,1
countratio_device-os-channel,1
timeDD_rev_device-os-channel,1
totalRatioByDay_app-device-os-channel,1
count_ip-channel,1
nunique_os-channel_os,1
timeDD_rev_channel,1
timediff-minmax_ip-app-device-os,1
totalcount_device-os-channel,1
timemin_ip-app-os-channel,1
timedelta2_ip-channel,1
timeDD_rev_device-channel,1
sameClickTimeCount_ip-app-device-channel,1
timedelta2_rev_ip-app-os-channel,1
totalcount_app-os,1
timediff-minmax_os-channel,1
dayvar_ip-app-device,1
totalCountByDay_ip-app-device-os-channel,1
totalcount_app-device,1
totalcount_ip-os-channel,1
timemax_ip-device-channel,1
countratio_ip-device-os-channel,1
totalCountByDay_ip-device-channel,1
totalcount_ip-device-channel,1
timeDD_rev_app-device-os,1
timemedian_ip-device-os,1
count_device,1
timedelta_rev_os,1
timedelta_rev_os-channel,1
nunique_ip-app-os-channel_app-os-channel,1
totalcount_os-channel,1
nunique_ip-app-device-os_app-device-os,1
nunique_ip-device-channel_ip-channel,1
timedelta_rev_channel,1
totalCountByDay_app-device-os-channel,1
sameClickTimeCount_ip-app-device,1
sameClickTimeCount_os,1
sameClickTimeCount_app-os,1
sameClickTimeCount_ip-device-os-channel,1
timevar_os,1
nunique_ip-device-os-channel_device-os-channel,1
nunique_ip-app-device-os-channel_ip-channel,1
totalRatioByDay_app,1
timedelta_rev_app-device-os,0
timedelta2_device-channel,0
nunique_ip-app-device-os_ip-device,0
timemin_app-device-os,0
timediff-minmax_device-channel,0
hourvar_device,0
timemean_device-os,0
timemax_os,0
timedelta2_rev_device-channel,0
totalRatioByDay_app-device-os,0
timedelta_device,0
