index,weight
ip,350.2
channel,291.6
os,132.4
app,116.6
timedelta_rev_ip-app-device-os,83.2
hour_min,17.4
nunique_ip-app-os_app,14.6
timedelta_rev_ip-app-device-os-channel,14.0
totalcount_ip-device,13.6
timedelta_rev_ip-app-os-channel,11.4
totalcount_app,10.6
hour,10.4
totalcount_ip,9.8
device,9.6
totalcount_app-device,9.2
totalcount_app-channel,9.2
timedelta_rev_ip-app-device,9.0
nunique_ip-app_ip,8.6
nunique_ip-device_ip,8.4
totalcount_ip-device-os,7.8
timedelta_rev_ip-app,7.8
count_ip,7.4
sameClickTimeCount_app-device,7.2
nunique_app-os-channel_app-channel,7.2
nunique_ip-channel_ip,7.0
nunique_ip-app-device_ip-device,6.8
nunique_ip-app-device-os_app-device,6.8
nunique_ip-app-device-os_ip-os,6.8
nunique_ip-app-device-channel_ip-device,6.4
sameClickTimeCount_app,6.4
nunique_app-device-os-channel_app-os,6.4
nunique_ip-app-channel_ip-app,6.2
nunique_app-device-os-channel_app-device-os,5.8
sameClickTimeCount_app-channel,5.8
nunique_ip-app-channel_ip,5.6
nunique_app-device-os_app-device,5.4
nunique_ip-os_ip,5.4
nunique_ip-app-os-channel_app-channel,5.4
nunique_device-channel_channel,5.2
nunique_app-device-os-channel_app-channel,5.0
count_app-channel,4.8
count_channel,4.8
nunique_app-os-channel_app-os,4.6
nunique_ip-app-device-os-channel_app-device-channel,4.6
timestamp,4.4
nunique_ip-device-os_ip-device,4.4
nunique_ip-app-device-os-channel_app-device,4.2
nunique_app-channel_channel,4.0
totalcount_ip-app,3.8
totalcount_device-os,3.8
timedelta_rev_ip-device-os,3.8
nunique_device-os-channel_channel,3.8
count_ip-channel,3.8
timedelta_rev_ip-channel,3.6
nunique_ip-app-device-os_ip-app,3.6
count_ip-app-os-channel,3.6
nunique_ip-app-device-channel_app-device-channel,3.4
count_app-device-channel,3.4
nunique_ip-app-device-os-channel_ip-os,3.4
nunique_ip-app-device-os-channel_ip-device-channel,3.4
count_device,3.4
count_ip-device-channel,3.4
nunique_ip-app-os-channel_app,3.4
nunique_ip-device-os_device-os,3.4
nunique_ip-app-device-channel_ip-app-device,3.2
timedelta_rev_ip-device-os-channel,3.2
count_app,3.2
count_ip-app,3.2
nunique_ip-app-device_ip,3.2
count_ip-app-device,3.2
nunique_app-device-os-channel_app-device-channel,3.2
nunique_app-device-os-channel_device-os,3.2
totalcount_ip-device-channel,3.2
totalcount_ip-app-channel,3.0
timedelta_rev_ip-device-channel,3.0
timedelta_rev_ip-os,3.0
totalcount_ip-app-device,3.0
nunique_ip-app-device-channel_ip-app,3.0
nunique_ip-device-os_ip-os,3.0
nunique_ip-app-os_ip-app,3.0
count_ip-device-os,3.0
nunique_ip-app-device-os-channel_ip-app-os,3.0
nunique_ip-app-device-os_ip-app-device,3.0
totalcount_ip-channel,2.8
totalcount_ip-app-os,2.8
nunique_ip-device-channel_ip-device,2.8
nunique_ip-device-os-channel_device-channel,2.8
sameClickTimeCount_device-os,2.8
nunique_app-device-channel_channel,2.8
count_app-device,2.8
