index,weight
timeskew_app-device,10
countratio_ip,10
timevar_app-device-os,10
timediff-meadian_ip-device,10
timemax_ip-app-device-os,10
nunique_ip-app-device-os-channel_ip-app-device-os,10
countratio_ip-app-device-os,10
nunique_ip-app-device-channel_ip,10
timediff-meadian_ip-os-channel,9
timedelta2_rev_ip-device,9
timeDD_ip-device-os,9
nunique_ip-device-os-channel_ip-device-os,9
totalcount_ip-app-device-os,9
sameClickTimeCount_ip-device-os,9
timevar_ip,9
nunique_app-os_app,9
timeDD_ip-device,9
timeskew_ip-os,9
count_device-channel,9
nunique_ip-app-device-channel_ip-app-device,9
timeDD_ip-app-device-os-channel,9
hourvar_ip-app-channel,9
countratio_app-os,9
timemax_ip-os,9
timedelta_ip-channel,9
nunique_ip-app-device-os-channel_ip-app-device,9
sameClickTimeCount_ip-app,9
nunique_ip-app-os-channel_ip-app-os,9
totalCountByDay_app-device-channel,9
timemax_ip-device-os,9
timeskew_app-device-os-channel,9
totalRatioByDay_ip-device-os,9
count_os-channel,9
timedelta_ip-app-os,9
totalcount_device-os,9
timemedian_os,8
nunique_ip-device-os-channel_ip-os,8
hourvar_ip-device,8
count_ip,8
timemean_ip,8
nunique_app-device-os-channel_channel,8
hourvar_app-device,8
timemedian_device-os-channel,8
timemean_ip-app-os,8
timedelta2_rev_ip-app-device,8
timediff-minmax_ip-device-channel,8
timemedian_ip-device,8
nunique_device-os-channel_os,8
timemedian_app-device-os,8
hourvar_ip,8
timemedian_ip-app-channel,8
totalcount_ip-device,8
totalRatioByDay_channel,8
timeDD_rev_ip-os-channel,8
timeDD_ip-channel,8
timeDD_rev_app-os,8
sameClickTimeCount_device-channel,8
timedelta2_rev_ip-app,8
timedelta_rev_ip-app,8
timedelta2_rev_ip-os,8
nunique_ip-device-os-channel_device-os-channel,8
count_app-device-channel,8
timeDD_rev_app-device-os,8
timemean_ip-app-device-channel,7
timediff-meadian_ip-device-os,7
totalcount_app-channel,7
timevar_ip-device-os,7
timedelta2_rev_ip-app-channel,7
nunique_ip-app-device-os-channel_ip-device-channel,7
timedelta_rev_ip-device-os-channel,7
timeDD_ip-device-channel,7
count_app-os,7
timedelta2_app-channel,7
timemean_ip-app-device-os,7
totalcount_ip-app-device,7
timediff-minmax_channel,7
timedelta2_ip-app-device-os-channel,7
sameClickTimeCount_ip-os,7
timemedian_ip-os-channel,7
nunique_ip-app-channel_app-channel,7
timedelta_app-device-channel,7
totalCountByDay_app-channel,7
totalCountByDay_ip-device,7
sameClickTimeCount_app-channel,7
sameClickTimeCount_app-device-os-channel,7
timemean_app,7
totalRatioByDay_app,7
timemean_ip-device,7
count_app,7
dayvar_device-os-channel,7
hourvar_ip-app-os-channel,7
timeDD_ip-os,7
timedelta_ip-app-device-channel,7
timeskew_ip-channel,7
count_app-device-os-channel,7
timediff-meadian_device-os-channel,7
timemedian_app-os-channel,7
timediff-meadian_ip-channel,7
timeDD_ip-device-os-channel,7
hourvar_ip-app-device-os,7
totalCountByDay_app-device-os,7
timeskew_ip-app-device,7
timeDD_rev_app-device-os-channel,7
timemin_ip-app-os,7
nunique_ip-os-channel_channel,7
timemedian_ip-app-device-os-channel,7
hourvar_ip-app-device-channel,7
timedelta_rev_ip-device-channel,6
timedelta_rev_ip-app-os-channel,6
timemedian_ip-app-device-os,6
timedelta_rev_ip-channel,6
timemax_ip-app-device-channel,6
count_ip-os,6
timemax_ip-app-os,6
timevar_ip-app-channel,6
timemean_app-device-os,6
timemax_ip-app-device,6
count_ip-device,6
timedelta2_ip-os,6
timedelta2_rev_app-device-os,6
timemin_ip-app,6
nunique_ip-app-os-channel_app-os-channel,6
timeDD_rev_ip-app-os,6
timeskew_ip,6
timevar_ip-channel,6
timemedian_device-os,6
timemin_ip-app-device,6
timedelta2_ip,6
timemax_ip-device-os-channel,6
countratio_ip-app-device-os-channel,6
nunique_device-channel_channel,6
timedelta_app-os,6
sameClickTimeCount_app-os,6
timedelta_ip-device-os,6
nunique_ip-app-device-os-channel_ip-app-os,6
dayvar_ip-device-channel,6
timemedian_ip-device-channel,6
timediff-minmax_ip,6
timeDD_ip-app-os,6
timemax_channel,6
timediff-minmax_ip-device-os,6
timediff-meadian_ip,6
sameClickTimeCount_app-os-channel,6
timevar_os-channel,6
nunique_ip-app-device-channel_ip-app,6
totalCountByDay_ip-app-os,6
totalcount_ip-device-os,6
nunique_app-device-os-channel_app-device-channel,6
hourvar_device-os-channel,6
timeskew_device-os-channel,6
hourvar_device-os,6
dayvar_device-channel,6
timediff-meadian_ip-app-device,6
nunique_ip-app-os-channel_os-channel,6
sameClickTimeCount_ip-app-device,6
totalcount_app,6
countratio_ip-os-channel,6
timediff-meadian_ip-device-os-channel,6
timeDD_ip-app-channel,6
dayvar_app-device-os-channel,6
dayvar_ip-device,6
nunique_ip-app-device-os-channel_ip-app-channel,6
countratio_ip-app-device,6
nunique_ip-device-os_device-os,6
timeskew_device-channel,6
timedelta2_rev_ip-app-device-os,6
timemedian_ip-app-os,5
timedelta_ip-app-device-os-channel,5
count_ip-app-os,5
timeskew_ip-app-channel,5
hourvar_os-channel,5
timeskew_ip-device-os-channel,5
timeskew_os-channel,5
timemedian_ip-device-os-channel,5
sameClickTimeCount_os-channel,5
hourvar_ip-channel,5
countratio_app-device-os,5
timemin_ip-device-channel,5
nunique_app-device-os-channel_device-os,5
timemedian_ip-app-device-channel,5
timedelta_ip-device,5
timemax_ip-app-os-channel,5
countratio_ip-app-os-channel,5
timemedian_app-device-os-channel,5
timemean_ip-app-device-os-channel,5
timedelta2_rev_app-os,5
timedelta2_ip-device-channel,5
timemax_app-device-os-channel,5
count_app-os-channel,5
totalCountByDay_ip,5
totalcount_app-device-os-channel,5
timedelta_rev_app-os,5
totalcount_app-device-os,5
countratio_ip-device-os-channel,5
totalCountByDay_device-os-channel,5
nunique_ip-app-device-os_ip-app,5
timedelta2_ip-app-device-channel,5
timeDD_ip-app-device,5
sameClickTimeCount_app-device-os,5
countratio_ip-app-channel,5
dayvar_ip-app-device,5
nunique_os-channel_os,5
timediff-minmax_ip-app,5
timeskew_ip-app,5
totalCountByDay_ip-app-device,5
timemin_ip,5
timemedian_os-channel,5
nunique_ip-os-channel_ip-os,5
countratio_ip-app-os,5
countratio_app-device,5
nunique_ip-app-device_ip-app,5
countratio_device-os,5
nunique_ip-app-device-channel_ip-channel,5
timedelta2_rev_app-channel,5
sameClickTimeCount_device-os-channel,5
nunique_ip-device-os-channel_ip-channel,5
totalcount_device-channel,5
timedelta_ip-app-channel,5
nunique_ip-device-os_ip-os,5
timemin_ip-os,5
timeDD_rev_ip-device,5
timedelta2_ip-device-os-channel,5
timemean_ip-os,5
timedelta_ip-device-channel,4
count_app-device,4
timeDD_ip-app,4
timedelta_ip-app-device,4
hourvar_ip-device-os-channel,4
timedelta2_ip-app-device-os,4
timemedian_ip-channel,4
nunique_app-device-channel_app,4
nunique_ip-app-device-os_device-os,4
timediff-minmax_os-channel,4
nunique_ip-app-device_ip,4
hourvar_ip-os-channel,4
timedelta_app-device-os-channel,4
timediff-minmax_ip-app-device,4
nunique_ip-app-device-os-channel_ip-channel,4
nunique_ip-device-os-channel_ip,4
nunique_ip-device-os_ip,4
timedelta_rev_ip-app-device-channel,4
timevar_ip-device,4
timeskew_ip-app-device-channel,4
totalcount_ip-app,4
timemax_ip-app-device-os-channel,4
timemean_os,4
timevar_ip-app-device-channel,4
nunique_ip-app-device-os-channel_ip-device,4
timemean_app-device-channel,4
timediff-minmax_ip-device-os-channel,4
nunique_ip-app-device-os-channel_ip-os,4
nunique_ip-app-os-channel_ip-app-channel,4
nunique_app-os_os,4
timedelta_rev_ip-os-channel,4
nunique_ip-app-device-channel_ip-device,4
timediff-minmax_ip-app-device-os,4
nunique_ip-app-device-os-channel_app-device-channel,4
timedelta_ip-app-device-os,4
countratio_ip-app-device-channel,4
totalCountByDay_ip-app-device-os,4
timeDD_ip-os-channel,4
timemean_ip-app-device,4
timeDD_ip,4
timedelta2_ip-channel,4
timeDD_rev_device-os,4
totalCountByDay_ip-device-channel,4
timediff-minmax_ip-channel,4
timeDD_rev_ip-app-os-channel,4
countratio_ip-app,4
hourvar_app-device-os-channel,4
countratio_ip-device-channel,4
timemin_ip-channel,4
nunique_ip-app-os-channel_ip-os,4
timedelta2_ip-app-device,4
timemax_ip-channel,4
nunique_ip-app-os_ip-app,4
timedelta_rev_device-os-channel,3
count_ip-app-device-os,3
timemax_ip-device-channel,3
timemedian_ip-app-os-channel,3
nunique_app-os-channel_app,3
timedelta_rev_ip-app-channel,3
nunique_ip-device-os-channel_ip-device-channel,3
timevar_ip-device-channel,3
timevar_app-os-channel,3
timemean_ip-app,3
timeDD_ip-app-device-os,3
totalcount_ip-os,3
countratio_os-channel,3
timedelta2_rev_ip-app-os-channel,3
timediff-meadian_ip-app,3
timemax_ip-app,3
timeDD_rev_app-os-channel,3
nunique_ip-app-channel_ip,3
totalcount_ip-app-os,3
timedelta2_device-channel,3
totalcount_ip-app-device-channel,3
totalcount_ip-channel,3
timediff-meadian_device-os,3
totalRatioByDay_ip-app-device-channel,3
timediff-minmax_ip-app-os,3
totalCountByDay_app-os-channel,3
timediff-minmax_ip-app-os-channel,3
timeDD_app-os-channel,3
nunique_ip-app-device_app,3
hourvar_ip-app-device-os-channel,3
countratio_app-channel,3
count_ip-device-os-channel,3
timevar_device-os-channel,3
dayvar_ip-app-device-os,3
hourvar_ip-app-device,3
nunique_ip-app-device-os-channel_app-os,3
timeskew_ip-app-os-channel,3
timedelta2_rev_ip-channel,3
totalcount_os-channel,3
timemin_ip-app-os-channel,3
timemean_ip-os-channel,3
count_ip-app-os-channel,3
sameClickTimeCount_ip-app-os,3
hourvar_ip-os,3
timediff-minmax_ip-app-device-channel,3
timediff-meadian_os,3
timemax_ip-os-channel,3
count_ip-app-channel,3
totalRatioByDay_ip-device-channel,2
nunique_ip-app-os_app-os,2
count_ip-app-device,2
sameClickTimeCount_ip-app-device-os-channel,2
sameClickTimeCount_ip-os-channel,2
timedelta2_rev_device-os-channel,2
nunique_app-device_app,2
totalcount_ip-os-channel,2
countratio_device-os-channel,2
timeskew_ip-app-device-os-channel,2
totalcount_app-device,2
timeDD_app-channel,2
totalcount_ip-app-channel,2
timevar_app-device-os-channel,2
timevar_app-device-channel,2
timemin_app-device-os,2
totalCountByDay_ip-app-device-os-channel,2
timemean_ip-channel,2
totalRatioByDay_ip-os,2
totalCountByDay_ip-device-os-channel,2
timedelta2_rev_ip-app-device-channel,2
sameClickTimeCount_os,2
nunique_ip-app-device-os_app-os,2
nunique_device-os-channel_os-channel,2
timediff-meadian_os-channel,2
timeskew_device-os,2
timedelta_rev_app-device-os,2
dayvar_os,2
totalCountByDay_app-device-os-channel,2
timedelta2_ip-app-os,2
timediff-meadian_ip-app-channel,2
totalRatioByDay_ip,2
nunique_ip-app-device-channel_ip-app-channel,2
nunique_ip-device-channel_ip-channel,2
timeDD_rev_ip-app-channel,2
timemax_device-channel,2
nunique_ip-app-os_ip,2
timedelta2_rev_ip-app-device-os-channel,2
timedelta_ip-os-channel,2
timedelta2_ip-app-channel,2
nunique_ip-app-device-channel_app-channel,2
count_ip-channel,2
totalRatioByDay_app-channel,2
nunique_ip-app-os-channel_ip,2
timemedian_ip-device-os,2
dayvar_ip-app,2
sameClickTimeCount_app-device,2
nunique_ip-app-device-os_app-device-os,1
timeDD_rev_app-channel,1
timedelta_app-os-channel,1
nunique_ip-os-channel_ip-channel,1
timedelta_rev_channel,1
totalRatioByDay_app-device-os-channel,1
sameClickTimeCount_ip-app-channel,1
nunique_ip-app-device-os-channel_app-channel,1
nunique_ip-os-channel_ip,1
timedelta2_ip-app,1
timedelta2_rev_ip-os-channel,1
timedelta_app,1
timedelta_rev_os-channel,1
timedelta2_rev_device-channel,1
sameClickTimeCount_ip-device-channel,1
timeDD_rev_channel,1
nunique_device-channel_device,1
sameClickTimeCount_ip-app-device-channel,1
timemean_ip-device-channel,1
timediff-minmax_device-channel,1
dayvar_ip-os,1
sameClickTimeCount_ip-channel,1
nunique_ip-app-device-os_ip-device,1
count_ip-app-device-os-channel,1
sameClickTimeCount_ip-device-os-channel,1
timedelta2_app,1
timemean_ip-app-os-channel,1
nunique_ip-app-device-os-channel_app-device-os,1
timedelta_os-channel,1
totalRatioByDay_ip-app-device-os-channel,1
nunique_ip-app-os_ip-os,1
countratio_app-os-channel,1
