index,weight
timedelta_rev_ip-device-channel,4
timeskew_os-channel,4
timedelta2_rev_app-device-os-channel,4
timemax_ip-channel,4
timedelta2_ip-device-channel,4
sameClickTimeCount_app,4
timemean_ip-channel,4
timevar_app-channel,4
sameClickTimeCount_ip-app,4
countratio_ip-os-channel,4
totalcount_ip-app-device-channel,4
timediff-meadian_ip-app-device-os-channel,4
totalcount_ip-app-os,4
timemax_ip-app,4
totalcount_device-channel,4
sameClickTimeCount_device-os-channel,4
timediff-meadian_ip-app,4
nunique_ip-app-device-os_ip-app-os,4
totalcount_ip,4
dayvar_app-device-os-channel,4
timediff-meadian_app-device-channel,4
timediff-meadian_app-channel,4
totalcount_ip-app-channel,4
timedelta_app-device-os-channel,4
timeDD_rev_ip-device,4
timediff-minmax_ip-device-channel,4
timediff-minmax_ip-app-device-channel,4
timedelta_ip-channel,4
count_app-device,4
timediff-meadian_ip-os,4
timeDD_rev_device-os-channel,4
totalcount_ip-os,4
timevar_device-os-channel,4
timedelta2_ip-app-device-channel,4
timemax_ip-app-device-os-channel,4
timeskew_ip-app-device,4
count_ip-app-device-os,4
timemax_ip-os-channel,4
nunique_ip-device-os-channel_ip-device-os,4
timediff-minmax_ip-app,4
totalCountByDay_ip-device-channel,4
nunique_ip-app-device_ip,4
hourvar_ip-os,4
count_app-channel,4
totalcount_app-device-os,4
timemean_ip-app-device,4
timeskew_ip,4
timeDD_rev_ip-app-device,4
dayvar_os,4
timeDD_ip-device-channel,4
totalRatioByDay_ip-device-os,4
timeDD_rev_ip-app,4
timediff-minmax_ip-app-device,4
timeDD_rev_ip-app-channel,4
totalCountByDay_ip-device,4
countratio_app-os-channel,3
sameClickTimeCount_app-os-channel,3
timeDD_ip-app,3
nunique_ip-app-device-channel_app-channel,3
nunique_ip-os-channel_channel,3
timediff-meadian_os,3
count_app-os,3
timeDD_rev_app-device-os-channel,3
dayvar_app-channel,3
timemin_ip-app-os-channel,3
timedelta2_ip,3
timeDD_rev_ip-os-channel,3
timemax_ip-os,3
timeskew_ip-channel,3
timedelta2_rev_ip-app-os-channel,3
totalCountByDay_app-device-os-channel,3
timemax_ip-app-device,3
timeDD_ip-device-os,3
timeskew_ip-app-channel,3
timemax_ip-app-os,3
