index,weight
nunique_ip-app-device-os-channel_ip-device-os,8
nunique_ip-app-device_app,8
totalCountByDay_channel,8
timedelta2_ip,8
nunique_ip-device-os-channel_ip-device-channel,8
timediff-meadian_app-channel,8
countratio_ip-app,8
nunique_ip-app-device_ip-device,8
nunique_ip-app-device-os_ip-device-os,8
countratio_app-device,8
timeDD_rev_ip-os,8
nunique_ip-app-device-os-channel_ip-device,8
timedelta2_ip-app,8
timemax_ip,8
timedelta_ip-app,8
sameClickTimeCount_app-device,8
countratio_os,8
count_app-device-os,8
nunique_ip-app-device-channel_ip-app,8
timevar_app-device-os,7
timediff-meadian_ip-os,7
totalcount_app-device-os-channel,7
count_device-channel,7
countratio_app-device-channel,7
count_device,7
timedelta_rev_ip-app-device,7
timediff-meadian_ip-app-device-os,7
totalcount_ip-app,7
timeDD_rev_ip-app-channel,7
nunique_ip-app-device-os-channel_ip-app-device,7
timedelta2_rev_ip-os,7
timeDD_rev_ip-device-os,7
nunique_ip-os-channel_ip-os,7
sameClickTimeCount_app-channel,7
totalRatioByDay_ip-channel,7
timestamp,7
timemean_app-device,7
timemax_ip-device-channel,7
timediff-minmax_channel,7
totalCountByDay_ip-os,7
nunique_app-device-os_app-device,7
timedelta2_ip-app-os-channel,7
totalRatioByDay_app,7
timedelta_ip,7
hourvar_app-device-os-channel,7
nunique_app-os_app,7
dayvar_ip-device-os,6
totalRatioByDay_ip-app-device-channel,6
timemean_ip-os,6
timedelta_rev_ip-channel,6
countratio_device,6
totalcount_ip-channel,6
dayvar_device-os-channel,6
timemedian_ip-device-os-channel,6
timedelta_ip-app-device-os,6
timedelta_rev_ip-os-channel,6
nunique_ip-app-device-os-channel_ip-app-channel,6
timeDD_rev_ip-app-os-channel,6
timemedian_app-device-os-channel,6
nunique_ip-os-channel_ip-channel,6
sameClickTimeCount_device-channel,6
nunique_app-device-channel_app,6
timedelta_rev_ip,6
timemin_ip-os-channel,6
timedelta2_rev_ip-app-device,6
count_app-channel,6
nunique_ip-app-device-os-channel_ip-app-os,6
timeDD_rev_ip-app-device-os-channel,6
