col,weight,gain,cover
device-os_sametime_count_max,10.0,30.46761621842105,2701.962536763158
ip-app-device-os-channel_count,98.8,30.023254145757438,6934.02855578183
ip_timemax,65.4,29.194152812058565,1568.0131031810947
ip-device_sequence_count,32.0,28.96767064106583,3316.0201638072103
device-os-channel_timestd,49.6,28.922360261617023,3425.304286972855
app_timemin,19.0,27.65027865777778,6214.504001133332
ip-app-device-os_count,67.0,27.264999115909916,4757.33446732594
device-channel_sequence_count,28.4,27.221953134761907,2380.6947505085714
app-device_sametime_count_min,3.6,27.016039023809526,1168.731874761905
ip-device-os_sametime_count_mean,25.8,26.9085209498837,1810.7364331603735
app-os_sametime_count_mean,5.2,26.56724477142857,1412.354980685714
os-channel_sametime_count_max,18.2,26.367745886246503,1931.1101506641455
ip-device-os-channel_timestd,42.8,26.33591990335683,3129.3251190098704
app_binary_6,5.4,26.287048433333332,2103.689504333333
ip_time_delta,81.0,26.2338563795201,2413.2341923037484
os_sametime_count_max,11.2,26.075486400793647,4086.689219037698
ip-device-channel_sametime_count_std,14.0,25.930525988115942,3249.3998951478266
channel_binary_4,6.8,25.9084413012987,801.1296198831169
hour,130.6,25.871708292319926,2659.382410852686
app-device-channel_timestd,41.6,25.265124787359866,2183.1502957229727
ip_sametime_count_mean,70.8,25.12301618614934,4157.558071483612
ip-app-device_time_delta,45.4,24.96613239603188,3369.3310601684025
ip-app-channel_timestd,28.2,24.74654909990343,2003.0911081499332
app-channel_timestd,46.6,24.652303299183245,3029.5763123159254
app-channel_time_delta,35.0,24.641282230734312,4708.062227912115
ip-app-os-channel_timestd,30.4,24.588181699421636,1654.4190500642956
app-os_sametime_count_max,15.0,24.460071365860287,3054.543045577964
app-device-channel_timemean,34.6,24.159687559278943,3028.327849671608
ip-app-device-os_time_delta,41.6,23.412299559236338,2122.2961653427083
ip-os-channel_count,18.0,23.325243938840153,2630.1473963679337
os-channel_timestd,50.4,23.216770023918976,3251.6072618017915
app-channel_timemax,27.0,22.84883384957265,3847.7106058354825
ip-os-channel_timestd,29.8,22.757333677476744,2747.5176813041417
app-device-os_timestd,39.2,22.70056841724287,2327.418424473622
app_timemax,17.4,22.665155212248532,5785.637511604915
app-device-channel_sametime_count_std,12.8,22.218654728205127,2118.1457990307695
app_binary_7,9.8,22.210192559790208,3124.182166172228
app-device-os_sametime_count_mean,6.8,21.901230554545457,1465.8437695378784
app-os_timestd,41.0,21.85325866796719,2340.0218363742897
ip-device-channel_timestd,30.6,21.717736156582635,3081.6428618515406
app-device-os_sametime_count_max,19.0,21.661969531372552,1686.4692034591499
app_binary_5,5.2,21.59731552380952,2615.450808761904
timestamp,153.8,21.069383923747832,3415.3947563510374
ip-channel_timemax,23.4,21.0099356839886,1644.3271560098497
ip_sametime_count_min,13.8,20.99151753193277,2967.9502967369494
app-device-os-channel_count,17.2,20.90615186111111,2275.713529311111
device-channel_timestd,36.8,20.736016552625987,2954.9998153744295
ip-channel_sequence_count,23.0,20.594802072071086,2903.50671252946
ip-app-device-os_sametime_count_std,24.0,20.547910316084867,4247.488917788569
ip_sametime_count_std,52.8,20.52740815237277,3784.1114519895623
device_sametime_count_std,14.8,20.526498379295216,3116.152893264546
ip-app-device_sequence_count,28.6,20.43227485701755,4430.745029284671
app-device-os-channel_sametime_count_std,17.0,20.40000451431265,2832.710121426992
ip-app-device-os_sequence_count,29.2,19.937153307511107,3569.250246822669
app-os-channel_timestd,51.0,19.91882629978154,3074.7221912624445
ip-app-channel_sametime_count_std,14.8,19.81893384152661,1929.724336437815
ip-app-device_count,27.0,19.656693637280334,3160.5738750344794
os_count,6.8,19.529153971428567,2169.4533952142856
app-os-channel_sametime_count_mean,22.4,19.441027572049272,3749.2995202642983
os_timestd,36.8,19.36327669184116,5329.326681857032
channel_sequence_count,45.2,19.3138905350725,2763.45770724549
ip-channel_time_delta,56.4,19.07714552413508,2417.446813666738
device-os-channel_timemean,37.2,19.073908398003574,2916.6901977417647
ip-app-os_timestd,41.2,18.890214232136913,1750.254942631965
ip-app-device-channel_count,18.8,18.879816744798763,2801.981256220929
os-channel_sametime_count_std,14.6,18.87611748863636,3449.883188429293
ip-device_sametime_count_mean,31.2,18.74674648961131,2361.262949056919
app-channel_timemin,34.4,18.476903141666664,3869.407991342857
ip-app-os-channel_time_delta,33.0,18.473503685697867,3086.352665413793
ip-device_sametime_count_std,33.4,18.377355498832564,3416.3085412734245
app_binary_9,16.2,17.929136158333332,3784.9349227666667
device_sametime_count_mean,7.2,17.747938257142856,2261.2075549428573
ip-app-device-os_sametime_count_mean,14.2,17.695291598179274,2485.163104019608
ip-app-channel_time_delta,43.6,17.67458392208328,2130.0554864471983
ip-device-os_time_delta,50.0,17.305060309907706,2804.969659929001
ip-app-device-os-channel_timemean,25.2,17.22039022179889,2676.7227676399084
ip-app-device-channel_sequence_count,21.8,16.943854077242925,3428.356089940649
ip-app-device-channel_sametime_count_std,10.2,16.872620184615386,2624.9014233012817
