col,weight,gain,cover
ip-app-channel_std,3.4,13.260051,1263.9017263333333
app-device-channel_count,6.4,13.258288758333332,185.0685875595238
ip-app-os-channel_count,12.4,13.019412658924082,639.0653403147311
app-device_timestd,10.4,12.991876102564103,265.7335594871795
app-device-os_count,11.4,12.91291100037879,349.61637077500006
app-os_timestd,12.2,12.776966038095239,154.20213284126984
device-os-channel_std,7.4,12.759276760606062,290.44024748484856
ip-device-os_mean,14.2,12.661676346320348,277.87886992207797
ip-device_max,9.2,12.571481912121211,440.974955730303
ip-os_max,7.2,12.445206885858587,200.19735090909091
app-device-channel_timemean,10.8,12.42855565850877,487.42668957280705
app-os_max,6.4,12.185113422222221,403.35681548888886
ip-app-device_count,8.0,11.982713777777777,294.7708633666667
ip-channel_timemin,10.0,11.757048196581199,310.7690046452991
ip-os_mean,13.6,11.722414606293707,145.98093717937064
ip-device-channel_timestd,10.2,11.671520516190476,225.55301678571428
ip-app-os_timemax,6.8,11.611767103030305,244.355238589899
app-device-os_std,15.4,11.515019054663147,288.38123265529157
ip-app-os_timemean,12.6,11.514948439393939,458.63515241038493
ip-app-device-os_std,5.4,11.4013335,268.9661175714286
app-device_std,1.8,11.395509,238.33808
ip-device_std,14.0,11.313145108349802,217.28775662588933
os-channel_mean,6.4,11.232808488888889,331.0226164
app-channel_timemin,5.0,11.218128777777778,560.9001104444444
app-device-channel_timestd,11.6,11.215141072510821,164.12254374458877
app-device-os_timestd,11.2,11.158591706349204,217.511765184127
ip-channel_timemax,11.2,11.11285780822511,281.10636838528137
ip-app-device-os_timemin,8.4,11.057703136745607,368.2618278487395
os_timestd,13.6,11.048158716047842,2673.3527759732488
ip-device_mean,12.2,11.012672356363636,346.0533359151515
ip_mean,27.4,10.942430860678751,444.0476442368543
device-os-channel_count,7.4,10.937544955194806,254.784885775974
os-channel_count,6.4,10.9331257,347.2658096
ip-app_timemax,12.0,10.921762668055557,1048.1914104444445
ip-app-device_timestd,15.0,10.883390623737373,280.93872547727267
app-channel_timemean,12.6,10.85066634017094,200.12390496581196
os-channel_std,7.2,10.82476631111111,219.73404142222225
app-device-channel_timemax,3.0,10.791014266666666,217.196954
ip-app-device-os_timemean,9.6,10.73842659231412,316.4255328011696
ip-app_max,3.2,10.7132805,274.60573566666665
ip-app-device_std,5.6,10.682442133333332,572.0639785333333
ip-app-device_timemin,11.2,10.636596616199588,370.6176245047847
app-os-channel_timestd,18.2,10.599169616377697,374.8058815519739
device-os_timestd,13.2,10.560165040092796,415.5943198747497
ip-app-channel_timemin,4.8,10.507318738095236,146.83803302380952
app-os-channel_mean,6.6,10.500306802597402,227.09685827922075
ip-os-channel_count,10.0,10.498301646320346,327.7896719528138
app-os_std,4.6,10.475683761904762,315.1384910666667
device-os-channel_mean,4.0,10.454914933333333,230.3681312666666
ip-device-os-channel_count,12.6,10.437726229853478,489.58613029945053
ip_std,19.6,10.413146772857143,359.7990747057143
app-channel_timemax,4.6,10.40126218,510.12458383333325
app-device-os-channel_count,12.4,10.342059922294371,174.96266734920636
ip-app-os_timestd,11.0,10.333945968922304,383.04750580952384
ip-app-device-os-channel_timemean,11.8,10.28216029010989,475.9576512362637
app-os-channel_max,8.4,10.278119774718615,279.1158100891775
app-device-os_max,6.4,10.252180793939393,191.4759466060606
ip-device-os_timemean,13.0,10.164409673131313,271.83863493292927
app-os-channel_count,5.2,10.094965504761905,187.7969760952381
ip-app-device-channel_timestd,10.4,10.078516712121212,247.12974033030304
device_timestd,5.6,10.047933361038961,569.0023505636364
os_binary_9,1.4,9.853798000000001,196.032276
os_max,4.2,9.773990928571429,198.72760185714287
app-device-os_mean,2.4,9.770727500000001,306.10451366666666
timestamp,38.6,9.750205139096538,394.33960080192116
ip-app_timemean,13.4,9.74390492820513,196.64819597586725
ip-device-os-channel_timemax,6.4,9.728817425974027,255.40332867532464
hour,68.6,9.717559987082407,262.7231120926941
ip-app_timestd,14.0,9.686251883022774,295.4961711501035
ip-app-device_mean,3.6,9.680732057142858,164.75427774285714
ip-device-os_timestd,20.8,9.663194398345357,239.48212845881676
ip-app-os_std,4.6,9.658039500000001,71.00790172222223
ip-device-os-channel_timemean,7.4,9.637606913636365,257.3013120909091
ip-app-device-os_mean,3.0,9.619997799999998,252.5629035
ip-device-os_max,4.0,9.614961722222223,388.9318692222222
ip-app-device_timemean,6.0,9.592735653679654,143.4805176796537
ip-device_timestd,15.6,9.583014426860974,226.81689690017788
ip-app_mean,3.6,9.541192166666667,423.676979
ip_binary_6,1.8,9.529153666666668,145.61340333333334
ip-app-os-channel_timemin,7.0,9.50796344040404,186.33937076767674
ip-device-channel_timemin,5.8,9.48239661047619,226.79041124761906
ip-device-os_timemin,11.0,9.45571537763158,308.4274974407894
ip-device_timemean,12.0,9.42833570289855,130.85079412447047
ip-app-device-channel_timemin,6.8,9.33935175079365,221.91002181904764
ip-os_timemean,14.6,9.326103233333333,122.14194894444445
app-os-channel_timemax,9.8,9.2733188013986,211.42262766433564
ip-device-channel_mean,6.0,9.214163866666668,486.1528510000001
ip-device-os-channel_std,2.2,9.2039445,274.1558111666667
ip-app-os-channel_timemean,6.6,9.146740583333333,321.0824405833333
ip-device-channel_timemean,10.4,9.13529957017316,181.41814207878787
ip-os_timemin,9.8,9.124587095091576,177.8894016758242
ip-device-channel_timemax,8.6,9.044355404761905,309.4085451428572
app-device-os-channel_timestd,14.0,9.027475546320348,255.125346982684
os-channel_timestd,15.0,9.018525980411255,365.0575361580087
ip-device_timemax,8.6,8.988723674811464,140.91866638009049
ip-os-channel_timemax,9.4,8.9857636,220.0449261111111
ip-app-os-channel_mean,1.4,8.841322,170.285658
ip-app_timemin,11.4,8.8360168998779,342.452284948718
ip-app-channel_timestd,9.2,8.827819792105263,151.40094146491225
ip-device-os-channel_timemin,11.0,8.81949313,343.28838908333336
ip-device_timemin,6.6,8.804962333333332,189.8941353040293
ip-app-device-channel_timemean,7.6,8.750405783333335,194.88947977777775
app-os_timemean,20.0,8.733393388354036,4344.632031967494
ip-app-os_timemin,9.8,8.701909737878788,277.7373275015151
app-device-channel_timemin,5.4,8.687842172222222,419.0077399333333
app-os-channel_timemean,10.4,8.668126819277454,244.71969479436902
ip-app-os-channel_timemax,7.4,8.610357790277778,348.4582215416666
app-device-os-channel_timemean,12.8,8.559839433396828,222.24872518809525
ip-os-channel_timemean,8.2,8.49768614047619,202.85771378333334
ip-os-channel_mean,4.6,8.448355000000001,312.5945888333334
ip-channel_mean,5.4,8.43944166095238,180.96518417142858
ip-os-channel_timemin,7.4,8.438200122121213,260.5284078257576
ip-os_timestd,16.8,8.400997581666667,293.04664407542737
os-channel_timemax,6.2,8.310284361904763,279.6441345714286
app-os_timemax,2.2,8.293069680000002,345.50737960000004
os-channel_max,5.8,8.285016133333333,181.8631604
device-os-channel_max,5.2,8.278963066666666,123.91872413333333
ip_binary_11,2.6,8.2438932,169.2902947
ip-app-channel_timemean,10.4,8.189226896410258,238.54152413461537
app-os-channel_std,6.2,8.119373833333334,95.24455744444442
app-os-channel_timemin,3.2,8.098765466666666,228.66142839999998
ip-device-os_timemax,13.6,8.064221383699634,271.35684609432235
app-device-os_timemean,34.4,8.063635038859577,2513.2506355127966
ip-app-device_timemax,8.2,7.998580580952381,363.88398570476187
app-device-os-channel_mean,5.2,7.947674060317462,192.15115726349208
ip-os_timemax,9.0,7.844782210526316,140.1193495
ip-app-device-channel_timemax,7.0,7.839164366666667,84.76637293333332
ip-channel_timemean,13.6,7.837660639682541,279.0253761781746
ip_timemean,27.0,7.695178447292396,150.20218608481622
app-device-os_timemin,3.8,7.619883453333332,643.0744555333333
app-device-os-channel_timemax,5.2,7.562321704761905,228.41369472380953
ip-app-device-os_timemax,6.2,7.486743583333333,222.53997383333336
device-os-channel_timemin,5.0,7.205335634920635,121.78565841269842
device-channel_timemax,4.4,7.173033833333332,208.3630752
os-channel_timemin,3.4,7.1331822266666665,248.93375600000005
device-os-channel_timemax,4.4,6.993255108571428,179.30080792380954
ip-app-device-os-channel_timemax,6.4,6.718931476190475,192.9512213650794
ip_binary_15,3.8,6.481741533333333,452.9064248571428
app-device-os-channel_timemin,5.4,6.322412599999999,142.72262583333332
app-os_timemin,4.0,6.279032407142857,2831.2169947142856
device_std,3.2,5.288076476190476,163.195
ip_binary_18,1.8,4.75906762,52.73482066666666
device_mean,2.6,4.724417000000001,8574.489575666666
