col,weight,gain,cover
app_count,374.0,855.3190574520448,135912.5396180219
app-device_count,163.0,371.863677190003,21722.96660909933
ip-device_count,238.0,338.16107660730336,128518.15853856468
ip-os_count,223.0,156.18626403507278,34780.019674818235
app-channel_count,237.0,137.39150162063757,5539.4724475527355
ip_count,484.0,136.60237271070017,37612.98316449447
ip-device-os_count,185.33333333333334,109.13402059650366,3152.070629985266
channel_count,364.3333333333333,83.26162317350078,47263.909234720726
app-device-channel_count,170.0,75.31089766257192,3696.5942908409984
app_timestd,345.3333333333333,74.62880897301913,17134.801432721833
device_timestd,96.66666666666667,69.43269485683973,148151.0509412119
ip-app-device-os-channel_timestd,180.0,57.072923946055006,4192.432084252386
ip-os-channel_count,82.66666666666667,57.05432226655617,2480.528623856458
channel_timestd,313.6666666666667,56.58513773324,4054.441305127481
device-channel_timestd,174.33333333333334,54.51086650615698,3569.900132205434
ip_timestd,348.0,49.70222245393601,2669.302339520555
device-channel_count,150.66666666666666,45.98641604645991,2855.504155690789
ip-channel_count,168.0,39.42953102664109,2706.5686403782383
app-device_timestd,165.33333333333334,36.79519006181037,4025.992148224377
app-channel_timestd,194.66666666666666,36.137980979618455,3949.1844870846858
device-os_count,140.33333333333334,34.97688025852677,2413.311126034087
ip-app_count,188.66666666666666,34.04082557870504,3905.292756432011
ip-app-os_count,136.33333333333334,32.17303810686397,3379.0334457999766
same_ip-app-device-os-channel_diff,486.0,30.997454763705324,2907.385464913561
ip-device-os-channel_count,102.33333333333333,26.3817554377472,3465.9219330415344
app-os_count,164.0,25.81817887839542,3752.873135244247
app-os-channel_timestd,162.0,25.20860924021872,3178.8627376345535
device-os_timestd,180.66666666666666,22.33537186949521,3537.460934325079
ip-device-channel_count,118.66666666666667,22.285090352672327,3375.81491161397
os_count,128.66666666666666,21.61278283588281,3717.610764106457
app-device-os_count,142.0,20.7715337223303,3140.8049663595434
os_timestd,189.0,20.582122410666603,4780.759933069407
os-channel_timestd,183.66666666666666,20.12694823106469,3255.0826228442224
device-os-channel_count,101.66666666666667,19.67679457777459,1633.4221732826047
ip-app-device-os-channel_count,138.0,18.355739834598495,5668.504563991771
device-os-channel_timestd,155.0,17.320952048126674,3780.0340724544235
app-os_timestd,165.66666666666666,17.160787960448538,3075.4508220821685
device_count,85.66666666666667,17.07821702726337,4397.695355195473
ip-app-channel_count,94.66666666666667,16.190774994283892,3082.16246454582
ip-channel_timestd,166.0,15.717116618468381,2130.168837219748
ip-app-device-os_count,145.33333333333334,15.670281619241658,4400.777747664435
app-device-os-channel_count,144.0,15.612595603216988,2687.975225387436
app-device-os-channel_timestd,135.66666666666666,15.601651726989274,3009.556134509327
app-device-channel_timestd,126.33333333333333,15.032561783245079,2610.57386725029
ip-device-os-channel_timestd,106.33333333333333,15.01229773393394,3297.1837356778015
ip-app-os-channel_count,92.0,14.88612367619528,3983.744509181253
app-device-os_timestd,130.33333333333334,14.861197767845686,2622.3374420889027
timestamp,462.0,14.488569282259292,2843.031791616393
ip-device-channel_timestd,120.0,14.432210275530394,2445.3915097420936
hour,400.0,14.162723558612015,2044.9346910958218
ip-app-device-os_timestd,113.33333333333333,13.718218758823546,3317.200273317845
ip-app-os-channel_timestd,112.0,12.899938665840795,2469.337263067579
os-channel_count,128.0,12.546282734056627,2785.81790221006
app-os-channel_count,122.0,12.413335799894973,2492.9668634173477
ip-app-device-channel_count,86.66666666666667,12.01254120000939,3390.789872499368
ip-app-device_count,107.33333333333333,11.700590379799186,3225.3015448896235
ip-app_timestd,154.66666666666666,11.344673959378342,2315.321374682791
ip-app-channel_timestd,123.0,11.152899456596662,2858.470460668925
ip-app-os_timestd,120.0,10.422614879363685,2395.4424339414913
ip-app-device_timestd,137.0,9.986551196656583,2553.619213441359
ip-app-device-channel_timestd,105.0,9.896010961620789,3239.6459926188522
ip-os-channel_timestd,119.33333333333333,9.773664293687863,2477.2700355044267
ip-device_timestd,188.0,9.722584401134629,2346.810267671053
ip-device-os_timestd,164.33333333333334,9.55502923847572,2489.159356393483
ip-os_timestd,175.0,9.239915495826217,2255.0383056681408
