index,weight
nunique_ip-device-os-channel_device-os-channel,1
count_ip-app-device,1
nunique_ip-app-device-channel_app-channel,1
hourvar_ip-channel,1
timemax_ip-app-os-channel,1
timemean_app,1
timevar_app-device-channel,1
nunique_ip-os-channel_channel,1
dayvar_app-os,1
timemedian_app-device-os-channel,1
timedelta2_rev_ip-app-os-channel,1
timedelta_app-device-channel,1
timedelta_ip-app-device,1
hourvar_ip-app,1
count_ip-channel,1
timeDD_ip-device-os,1
timemean_ip,1
dayvar_ip-app,1
timedelta2_ip-device-channel,1
timeDD_rev_ip-app-os,1
timediff-meadian_os,1
timevar_os-channel,1
timeskew_ip-app-device-channel,1
timedelta_ip-app-os-channel,1
timeskew_ip-app-channel,1
dayvar_ip-device-channel,1
timedelta2_rev_ip-app-channel,1
countratio_device-channel,1
totalRatioByDay_ip-device,1
timemin_ip-device-channel,1
timevar_app-channel,1
nunique_ip-device-os_device-os,1
timedelta_rev_device-os-channel,1
sameClickTimeCount_ip-app-os-channel,1
timedelta2_rev_ip-app-device,1
timemin_ip-app-os,1
timedelta2_rev_app-device-os-channel,1
totalRatioByDay_app-device-os,1
hourvar_app-device,1
timemedian_ip-device-channel,1
count_device,1
dayvar_app-device,1
hourvar_ip-os-channel,1
timedelta2_ip-os,1
totalCountByDay_ip-device,1
count_app-device-os,1
timedelta2_ip,1
timedelta2_ip-app-device-os-channel,1
timeskew_device-os,1
countratio_device-os-channel,1
nunique_device-os-channel_device-channel,1
sameClickTimeCount_ip-app-os,1
timemax_ip-os-channel,1
countratio_ip-app-os,1
nunique_device-os-channel_os-channel,1
timeDD_ip-app-device-os,1
countratio_ip-os-channel,1
hourvar_ip-app-os-channel,1
timediff-meadian_ip,1
timeskew_ip-os,1
timemedian_os-channel,1
timemin_ip,1
timeskew_ip-app,1
timediff-minmax_ip-app,1
timedelta2_rev_app-channel,1
count_app-os,1
timemin_ip-app-device,1
timediff-minmax_ip-app-device-os,1
timedelta2_ip-device-os-channel,1
sameClickTimeCount_app-os,1
timeDD_ip-os,1
hourvar_app-device-os,1
nunique_ip-app-os-channel_ip-app-channel,1
timeDD_rev_ip-os-channel,1
timediff-minmax_os,1
totalRatioByDay_device-channel,1
dayvar_ip,1
timevar_ip-device,1
dayvar_os,1
nunique_ip-device-os-channel_ip,1
nunique_ip-app-channel_ip-app,1
timedelta2_rev_ip-os-channel,1
timedelta_rev_ip-device-os-channel,1
totalcount_app-device-os-channel,1
timemin_ip-channel,1
totalcount_app-device-os,1
timevar_device-os-channel,1
nunique_ip-device-os_ip,1
timemean_ip-device,1
nunique_ip-device-os-channel_ip-device-channel,1
count_ip-app-os-channel,1
timeDD_rev_ip-os,1
nunique_ip-app-device-os-channel_ip-app-channel,1
nunique_app-device-os-channel_app-device-os,1
totalCountByDay_device-os-channel,1
totalCountByDay_app-device-channel,1
countratio_ip-app-device-os,1
nunique_app-device-os-channel_app-channel,1
totalCountByDay_ip-app-os-channel,1
nunique_ip-app-device-channel_ip-device,1
hourvar_ip-app-device,1
timeDD_rev_device-os-channel,1
countratio_device-os,1
totalCountByDay_app-device-os,1
timemean_device,1
dayvar_ip-os,1
timemin_ip-app,1
dayvar_ip-device-os,1
timeDD_app-os-channel,0
totalCountByDay_ip-app-device-channel,0
timemedian_ip-device-os-channel,0
timevar_ip-device-channel,0
timedelta_device,0
timemedian_ip-device,0
totalRatioByDay_ip-app-os,0
timedelta2_rev_device-os-channel,0
timevar_ip-app-device,0
totalRatioByDay_ip-app-device-os,0
timedelta_rev_os,0
timemedian_ip-app-device-channel,0
timediff-minmax_device-os,0
timevar_ip-app-device-channel,0
timevar_ip-app-channel,0
timedelta2_rev_app-device,0
timemin_ip-os,0
timemedian_ip-device-os,0
timedelta2_rev_ip-app-os,0
timemax_device-channel,0
timedelta_ip-app-device-os-channel,0
timemedian_ip-os,0
totalCountByDay_device-channel,0
timeskew_ip-device-os-channel,0
timediff-minmax_ip-app-os-channel,0
timedelta2_device-channel,0
timemedian_ip-app-device,0
totalCountByDay_ip-app-channel,0
timedelta2_rev_device-channel,0
hourvar_ip-app-channel,0
timemean_ip-os,0
timemedian_ip-app-channel,0
timevar_device-channel,0
hourvar_ip-device-os-channel,0
timeDD_app-channel,0
nunique_app-os_os,0
timedelta_ip-os,0
totalcount_app-device,0
timevar_device,0
timemean_ip-os-channel,0
totalRatioByDay_ip-device-channel,0
timemax_device,0
timeskew_app,0
timemedian_app-device,0
nunique_ip-app-device-os-channel_ip-app-os-channel,0
timemean_app-device-channel,0
timediff-meadian_ip-os-channel,0
totalcount_ip-channel,0
timedelta2_app,0
timeskew_ip-os-channel,0
timediff-meadian_device-os-channel,0
totalcount_ip-os-channel,0
timemedian_device-os-channel,0
sameClickTimeCount_ip-os-channel,0
totalcount_os-channel,0
timediff-minmax_ip-app-device-os-channel,0
timedelta_device-os,0
timediff-meadian_ip-app-device,0
nunique_ip-app-os-channel_app-os-channel,0
timedelta_app,0
timedelta2_rev_app-os,0
timemean_ip-app,0
timedelta_os-channel,0
timemax_ip-channel,0
timemean_ip-app-device-os-channel,0
timedelta_ip-device-os,0
sameClickTimeCount_ip-device-os-channel,0
nunique_ip-app-device-os_ip-app-os,0
nunique_device-channel_device,0
timeDD_rev_channel,0
nunique_os-channel_os,0
nunique_ip-app-device-os_device-os,0
dayvar_device,0
timedelta_ip-device-channel,0
nunique_ip-app-device-channel_app-device,0
timevar_ip-channel,0
nunique_app-device-os-channel_channel,0
nunique_app-device-os-channel_app-os-channel,0
nunique_app-os_app,0
timevar_app-device-os-channel,0
nunique_ip-os-channel_ip,0
nunique_app-device-channel_app-device,0
nunique_app-device-channel_app-channel,0
countratio_app,0
sameClickTimeCount_ip-app-device,0
count_ip-device-os,0
countratio_ip-app-channel,0
nunique_ip-app-os_app-os,0
nunique_app-device_app,0
timedelta_rev_os-channel,0
nunique_ip-device-os-channel_ip-channel,0
timediff-minmax_ip-device-os-channel,0
timedelta_rev_app-device-os,0
count_app,0
totalCountByDay_ip-device-channel,0
sameClickTimeCount_ip-app-channel,0
timediff-meadian_ip-os,0
nunique_ip-app-device-os_app-os,0
nunique_ip-app-device-os_app-device-os,0
timeskew_ip-app-device,0
countratio_ip-device-os,0
hourvar_ip-app-device-os,0
nunique_ip-os-channel_ip-channel,0
countratio_ip-app-device,0
countratio_app-device,0
totalRatioByDay_app-device-os-channel,0
timediff-minmax_ip-device-channel,0
timemean_ip-app-os,0
timemin_app-device-os-channel,0
timedelta_app-os-channel,0
sameClickTimeCount_ip-channel,0
timestamp,0
sameClickTimeCount_ip-device-channel,0
count_os-channel,0
timedelta2_ip-app-device,0
timedelta_rev_app-os,0
timedelta2_ip-app-device-os,0
timedelta_ip-app-device-os,0
countratio_ip-device-os-channel,0
timeDD_rev_ip-app-os-channel,0
timeDD_ip-app-device-channel,0
nunique_ip-device-os-channel_ip-os,0
timemean_ip-app-device,0
nunique_ip-app-device-os_ip-device,0
nunique_ip-app-os-channel_ip-os,0
timemin_ip-app-device-os-channel,0
totalCountByDay_channel,0
nunique_ip-app-device-os-channel_app-device-channel,0
nunique_ip-app-device-os-channel_ip-os-channel,0
timemean_ip-app-device-os,0
timemin_ip-app-device-os,0
totalcount_app-os,0
count_os,0
timemedian_ip-channel,0
count_app-device-channel,0
timediff-minmax_ip-app-device-channel,0
hourvar_ip-os,0
timedelta2_rev_ip-device,0
totalCountByDay_ip-app-os,0
count_ip-app-device-os,0
timeDD_rev_ip-device-os-channel,0
timediff-minmax_ip-app-device,0
timeDD_rev_ip,0
