index,weight
count_ip-app-device-os,3
timemedian_ip-app-os-channel,3
timedelta_ip-device-channel,3
count_ip-device,3
dayvar_ip-app-channel,3
timedelta_app-device-channel,3
totalcount_ip-device-channel,3
countratio_ip-app-os-channel,3
totalCountByDay_app-device-os,3
sameClickTimeCount_app-device-os,3
timedelta_rev_ip-app-channel,3
timedelta2_ip-os,3
timeskew_os-channel,3
timemedian_app-os-channel,3
nunique_ip-app-os_ip,3
nunique_ip-app-os-channel_ip-os,3
timemedian_ip-app,3
nunique_ip-device-os-channel_ip-os,3
totalRatioByDay_ip-os,3
timeDD_ip-os-channel,3
timemin_ip-app-os,3
nunique_ip-app-os_ip-app,3
timedelta_ip-app-channel,3
timemin_ip-app-device,3
nunique_app-device-os-channel_device-os-channel,3
totalCountByDay_ip-app-device-channel,3
hourvar_ip-app-device-os-channel,3
timeskew_ip-app-channel,3
timediff-minmax_ip-device-os-channel,3
timeDD_rev_ip-os-channel,3
timemax_ip-app-device,3
timemin_ip-channel,3
timemean_ip-app,3
nunique_ip-app-device-os-channel_ip-app-device,3
timedelta2_rev_ip-app-os-channel,3
timedelta2_ip-app-os-channel,3
timevar_ip-app-channel,3
timeDD_rev_ip-app-device,3
timemax_ip-device-os,3
hourvar_ip-app-os,3
totalCountByDay_ip-os,3
nunique_ip-os-channel_ip-channel,3
nunique_app-device-channel_app-device,3
hourvar_ip-device,3
timedelta_ip-device,3
timemedian_ip-device,2
timeskew_app-device,2
timedelta2_rev_ip-device-os,2
timemedian_ip-device-os-channel,2
timediff-meadian_ip-channel,2
nunique_ip-app-os-channel_ip-app-os,2
timemedian_ip-app-channel,2
timemax_ip-device-channel,2
nunique_ip-app-device-channel_ip-channel,2
timestamp,2
timediff-meadian_app-channel,2
totalcount_ip-app-device-os,2
count_channel,2
timeDD_rev_app-os-channel,2
nunique_ip-app-device-os-channel_ip-device,2
timedelta_ip-device-os,2
timeDD_ip-device-os,2
totalCountByDay_ip-device,2
nunique_ip-app-device-os-channel_app-device-os,2
timemax_ip-app-os-channel,2
timemedian_ip-app-os,2
count_app,2
timediff-meadian_device-os,2
timediff-meadian_channel,2
timevar_ip-app-device-channel,2
totalRatioByDay_ip-device,2
timemedian_ip-device-channel,2
hourvar_ip-app,2
nunique_app-os-channel_app,2
timemean_app-device-channel,2
sameClickTimeCount_app-channel,2
timedelta2_rev_ip,2
timedelta2_rev_ip-app-device-os-channel,2
nunique_app-device-channel_device-channel,2
nunique_ip-app-os-channel_os-channel,2
totalCountByDay_app-channel,2
timemedian_device-os-channel,2
nunique_ip-os-channel_ip-os,2
totalCountByDay_app-os-channel,2
timemin_app-device-os-channel,2
timedelta_app-os-channel,2
timedelta2_rev_app-os,2
nunique_app-device_app,2
timevar_ip-channel,2
timemax_ip-app-device-os-channel,2
totalcount_app-device-os-channel,2
nunique_ip-app-channel_ip-app,2
totalcount_os-channel,2
totalcount_ip-channel,2
dayvar_ip-device-channel,2
countratio_ip-app-device-os-channel,2
nunique_ip-app-device-channel_ip-app-device,2
dayvar_app-device-os-channel,2
timeDD_ip-device-channel,2
timeskew_ip-app-os-channel,2
countratio_ip,2
timemedian_channel,2
timeDD_rev_device-os-channel,2
timedelta2_ip-app-device-channel,2
nunique_ip-app-device-os_app-os,2
