index,weight
ip,279.8
app,168.2
channel,136.8
timedelta_rev_ip-app-device-os,55.6
timedelta_rev_ip-app-os,37.8
nunique_ip-os_ip,29.6
nunique_ip-os-day_ip-day,25.8
os,25.6
timedelta_rev_ip-app,24.8
timedelta_rev_ip-os,19.6
nunique_app-device-os-channel_app-os,16.8
nunique_ip-channel-day_ip-day,15.4
timedelta_rev_ip-app-device-os-channel,14.2
nunique_ip-device-os_ip,13.2
nunique_device-channel_channel,13.2
hour_min,13.0
nunique_ip-device-day_ip,13.0
timedelta_ip-app,11.6
timedelta_rev_ip-device-os,11.2
nunique_ip-channel-hour_ip-hour,11.2
nunique_ip-device_ip,11.2
timedelta_rev_ip-app-os-channel,9.8
device,9.2
timedelta_rev_ip-channel,9.0
timedelta_rev_ip,9.0
totalcount_ip-device-os,9.0
nunique_ip-os-hour_os-hour,8.4
nunique_app-device-os-channel_app-device-os,8.4
totalcount_ip,8.0
nunique_ip-app-os-channel_app-channel,7.6
timedelta_ip-channel,7.6
nunique_ip-device-os-channel_ip-os,7.4
count_ip-app,7.2
timedelta_ip,7.2
dayvar_app-os-channel,7.2
totalcount_app-channel,6.8
count_app,6.8
nunique_ip-app-day_ip-day,6.6
nunique_ip-app-hour_ip-hour,6.4
timediff-minmax_ip-channel,6.2
nunique_ip-channel_ip,6.0
nunique_ip-device-channel_ip-device,5.8
nunique_ip-os-hour_ip-hour,5.8
timediff-meadian_app,5.6
nunique_ip-app-device-os_app-device-os,5.6
count_ip,5.6
timedelta_rev_ip-app-device,5.4
nunique_ip-channel_channel,5.4
nunique_ip-app-os_app,5.4
nunique_ip-hour_ip,5.4
totalcount_ip-app-os,5.2
count_rev_device,5.2
totalcount_app-device-os,5.0
timestamp,5.0
nunique_ip-app-device-os_ip-device-os,5.0
timevar_ip-channel,5.0
count_app-device-os,5.0
nunique_ip-app-device-os-channel_device-os-channel,4.8
nunique_ip-device-hour_ip,4.8
timevar_ip-os,4.8
count_rev_channel,4.8
timevar_ip,4.8
nunique_app-device-channel_app-channel,4.6
timediff-minmax_ip-os,4.6
totalcount_app,4.4
totalcount_channel,4.4
hourvar_os-channel,4.4
nunique_ip-app-os_ip-app,4.4
timediff-minmax_ip-app-os,4.2
hourvar_ip-app-device-os-channel,4.0
count_rev_os,4.0
nunique_ip-app-device-channel_ip-app,3.8
nunique_ip-app-device-os-channel_app-device-os,3.8
hourvar_app-os,3.8
