index,weight
timedelta2_rev_ip-channel,5
timemedian_ip-app-device-channel,5
timediff-minmax_ip-app-os,5
timemin_ip-device-channel,5
timemax_ip-os,5
timemin_ip-os-channel,5
timeskew_device-os,5
timevar_ip-device-os,5
hourvar_ip-app-os-channel,5
timeDD_rev_app-os,5
timedelta_rev_ip-app-os-channel,5
hourvar_ip-app-device-os,5
dayvar_ip-app-channel,5
hourvar_device-os,5
timeskew_app-device,5
dayvar_app-device-os-channel,5
timedelta2_rev_app-device-os-channel,5
timemean_ip-app-device-os,5
timeDD_rev_app-os-channel,5
nunique_ip-app-device_ip,5
totalcount_ip-device-channel,5
timemin_ip,5
timemean_os,5
countratio_ip-device,5
timedelta_app-device-os-channel,5
totalCountByDay_ip-device,5
nunique_ip-device-os-channel_ip-device-os,5
nunique_ip-device-os-channel_ip-channel,5
dayvar_app-device,5
nunique_ip-app-os_ip-app,5
timeDD_ip-app-os,5
timedelta_ip-app-os-channel,5
countratio_os-channel,5
totalcount_ip-app-device-os,5
timediff-meadian_ip-app-device,5
timediff-meadian_ip-device,5
nunique_ip-app-os-channel_ip-app-os,5
countratio_device-os,5
count_app-channel,5
timeDD_ip-device-channel,5
timediff-meadian_device-os-channel,5
nunique_ip-app-device-channel_app-device,5
timevar_ip-device-channel,5
timediff-meadian_ip-os-channel,5
nunique_app-os_app,5
nunique_ip-app-channel_ip,5
timedelta_rev_ip-os-channel,5
hourvar_ip-app-device-channel,5
timedelta_ip-device-os,5
sameClickTimeCount_ip-app-device,5
timedelta_rev_app-os,4
timedelta2_ip-channel,4
timedelta2_rev_app-os,4
nunique_ip-app-os-channel_app-os-channel,4
timedelta_ip,4
timeDD_ip,4
count_channel,4
timeDD_rev_ip-app-device-channel,4
dayvar_ip-os,4
timedelta_ip-os-channel,4
countratio_ip-app-os-channel,4
timemedian_ip-app-os-channel,4
timemedian_ip-device,4
timediff-meadian_ip-device-os-channel,4
sameClickTimeCount_ip-device-os,4
timeskew_device-os-channel,4
timedelta2_rev_ip-app,4
timedelta2_rev_ip-app-device-os,4
timediff-meadian_device-os,4
countratio_ip-app-os,4
