col,weight,gain,cover
nunique_app-device-os_app-device,4.8,19.300830666666663,275.84883583333334
timediff-meadian_app-channel,3.8,19.288427238095238,387.30454809523815
timediff-minmax_ip-app-device-os-channel,3.6,19.146515,102.02859183333332
nunique_device-channel_channel,10.6,18.88860905011655,3692.5469751515147
timeskew_app-device-os,5.0,18.605831595238094,129.5300055952381
timedelta_rev_ip-app-device,14.0,18.51771794888889,193.7187906311111
timevar_ip-app-os,7.0,18.47447361111111,172.76842768888886
count_ip-device,4.8,18.249212866666664,295.59455633333334
nunique_app-device-os_os,4.4,18.12056,961.7439336666669
timemedian_os-channel,6.8,18.10066456825397,309.245015431746
timevar_ip-app-device,8.2,17.69232251461988,328.22752727777777
nunique_ip-app-device-channel_ip-app-device,2.8,17.310849333333334,120.13976533333332
nunique_ip-device-os-channel_ip-device-channel,3.0,17.299542233333334,227.12350833333335
nunique_ip-app-device-os-channel_ip-app-device-os,4.6,17.097739295238092,216.80956523809522
timevar_ip-os,7.2,16.923913641025642,93.58156842307692
timedelta_ip-device-os,9.8,16.876798014285715,252.91697142857143
totalcount_ip-device-os,11.8,16.811698525641027,395.550967275641
nunique_ip-device-os_ip,11.6,16.804499989610388,2335.2372131653683
nunique_ip-device-channel_device-channel,4.0,16.724439666666665,268.54881866666665
nunique_ip-app-device_ip-device,5.6,16.648446288888884,250.03815946666668
timediff-minmax_ip-device-os,5.4,16.62359436190476,181.66465123809525
nunique_device-channel-hour_channel,5.8,16.58674563333333,6503.979373383333
timemedian_app-device,3.2,16.58463542857143,280.8738740952381
timevar_ip-app-device-channel,3.4,16.46430980952381,202.3302919047619
count_ip-app-device-os,4.0,16.421035385714283,190.38213073333333
count_channel,7.2,16.389805122727275,270.8581925909091
timediff-minmax_ip-app-device,3.8,16.389569333333334,222.34720099999998
timedelta_rev_ip-device-channel,7.2,16.229456683333336,291.07743983333336
timevar_ip-app,7.8,16.14649318888889,152.4495061920635
totalcount_ip-app-os,2.6,16.04189726666667,247.04916000000003
timevar_ip-channel,9.6,15.936309466666668,192.73910773636368
timediff-minmax_ip-app-device-channel,3.6,15.879561166666667,283.56948266666666
count_app-device,6.0,15.866650833333333,219.40552858333336
timedelta_ip-app-device-os,6.8,15.857684352380954,215.8902663174603
timemedian_device-os-channel,6.4,15.820300628571427,365.73886699999997
timemean_os-channel,5.0,15.817928754545454,342.7570938787879
count_ip-app-os-channel,2.2,15.754545466666666,414.56449933333334
totalcount_ip-app-device,3.2,15.693477000000001,127.23114283333332
timemax_ip-app-os-channel,3.0,15.657528500000002,248.67211400000002
timevar_channel,7.2,15.598241447619046,379.93434553968257
nunique_ip-device-os-channel_device-os-channel,3.4,15.580446066666667,176.54124396666666
timevar_app-channel,5.0,15.578273999999999,291.06212716666664
nunique_ip-app-day_ip,2.2,15.570962666666665,397.40548000000007
timedelta_rev_app-device-os,5.4,15.5532265,215.49041341666666
nunique_ip-channel_channel,3.2,15.491800614666667,584.4466253333334
totalcount_ip-app-device-os,2.2,15.472737999999998,161.07443400000002
timediff-meadian_ip-app-os-channel,5.6,15.42839786883117,170.0588022064935
nunique_ip-app-device-os-channel_app-channel,1.0,15.419436,316.92961999999994
nunique_ip-os-day_ip,7.0,15.417802419047621,311.8737405714286
timediff-meadian_app-device-channel,5.6,15.375525736666669,315.2848590666666
nunique_ip-device-channel_channel,3.2,15.312649799999999,296.18952293333336
timemean_ip-app-os,2.6,15.294188866666667,30.480498866666665
totalcount_channel,4.6,15.279397266666669,482.9114646666667
nunique_ip-app-device-os-channel_ip-device-os,2.2,15.251328999999998,262.91204000000005
nunique_ip-app-device-channel_channel,2.2,15.229638666666668,230.32500733333336
timedelta_app,4.8,15.135411449999998,14554.941109666668
timevar_app,15.2,15.029736967171718,819.746823252525
nunique_app-device-os-channel_app,3.6,15.00919395238095,335.38743095238095
timediff-meadian_ip-app,10.0,14.942169132756131,173.97234359018756
count_ip-device-os,6.8,14.887076285714283,290.1339501904761
nunique_ip-app-channel_app-channel,3.8,14.8825605,535.3033918333333
timemean_ip-app-os-channel,2.4,14.8470799,158.37379
nunique_app-device-channel_app,7.2,14.840596116666665,1426.1273706555555
count_app-channel,6.2,14.790665365079363,297.58571653968255
totalcount_app-device-os,5.8,14.773269533333334,273.92503376190473
timemedian_ip-os-channel,3.8,14.763740047619049,146.59230483333334
